,コード,株数,純資産比率
706,5451,750100.0,0.0001153372891766
707,6474,489200.0,0.0001151835141351
708,1961,1246800.0,0.0001143881707847
709,8367,899400.0,0.0001143650127206
710,5930,1874700.0,0.0001142731299162
711,1821,4326700.0,0.0001140333177953
712,6875,542600.0,0.0001140321686357
713,8566,534200.0,0.0001136013586951
714,7220,1364400.0,0.0001132476548653
715,6804,1434400.0,0.0001116222685409
716,2659,440600.0,0.000111445372908
717,4471,357700.0,0.0001112527637666
718,7242,603300.0,0.000111001435068
719,1941,846900.0,0.0001105454685249
720,2491,458400.0,0.0001100787473469
721,4549,1020300.0,0.0001097295402286
722,6652,757400.0,0.0001093170169146
723,9728,625900.0,0.0001090615537396
724,9090,1142700.0,0.0001085485351697
725,6914,1003700.0,0.0001079442708296
726,9517,863500.0,0.0001072114692411
727,5186,613500.0,0.0001059813063823
728,7380,774600.0,0.0001054621235704
729,6619,1761200.0,0.000105374787441
730,6523,943400.0,0.000105288987688
731,8160,816000.0,0.0001052380374488
732,2733,468100.0,0.000104953183268
733,4046,524800.0,0.0001048832968773
734,9511,1297800.0,0.0001046397125151
735,2292,551700.0,0.0001042295562201
736,5943,1093800.0,0.0001028786878854
737,3201,1697800.0,0.0001028539060089
738,9663,178700.0,0.0001026774100837
739,7915,1191700.0,0.0001026345851523
740,9882,1011800.0,0.0001026226501306
741,6222,884200.0,0.0001023818012679
742,2281,767900.0,0.0001021519818392
743,4373,949200.0,0.0001018458682058
744,8200,726400.0,0.0001018031494469
745,8154,527200.0,0.000101411835622
746,4917,1253400.0,0.0001013729265769
747,3046,379700.0,0.0001012583853431
748,7611,869700.0,0.0001010287407864
749,7148,2030700.0,0.0001008266698147
750,3097,298500.0,0.0001006701280467
751,8609,4615500.0,0.0001006020216042
752,5727,1083200.0,0.0001005286814892
753,6101,1298300.0,9.908519963460077e-05
754,2590,314800.0,9.88929277466396e-05
755,8194,532500.0,9.870656403791608e-05
756,6368,176200.0,9.859989204914272e-05
757,6250,1117400.0,9.839891402813996e-05
758,1950,974300.0,9.833238768010634e-05
759,8074,542600.0,9.827438010213636e-05
760,3001,624500.0,9.813086006103496e-05
761,6908,513800.0,9.803199486300908e-05
762,6737,460700.0,9.753948004833296e-05
763,4212,877800.0,9.741941785206954e-05
764,6871,1013900.0,9.71999471051442e-05
765,6490,586800.0,9.682454039711266e-05
766,7224,1684700.0,9.595772431597486e-05
767,6420,405300.0,9.568215084802192e-05
768,8079,389800.0,9.530948588490092e-05
769,8336,856400.0,9.520487488888484e-05
770,4369,617400.0,9.52029138230491e-05
771,7981,1170700.0,9.512297853122765e-05
772,3978,1256200.0,9.422460427917228e-05
773,3087,1011000.0,9.414371343616336e-05
774,8140,649200.0,9.406520834840683e-05
775,8255,444400.0,9.394966784534434e-05
776,8600,4562600.0,9.37499014382656e-05
777,4956,979700.0,9.355416333521256e-05
778,7447,774900.0,9.354919197086456e-05
779,5192,743300.0,9.242680029695254e-05
780,6744,770600.0,9.221191369755407e-05
781,9974,267600.0,9.192027697695918e-05
782,3076,860100.0,9.185601147552604e-05
783,3465,271100.0,9.17680133302206e-05
784,6235,758500.0,9.161668649837172e-05
785,9699,521500.0,9.139122638158493e-05
786,9842,943400.0,9.12661678392431e-05
787,4348,656600.0,9.124171072518944e-05
788,9302,598900.0,9.070444738594888e-05
789,7860,1035900.0,9.07044036679207e-05
790,6118,1495400.0,9.021879630169792e-05
791,4541,1853600.0,9.018119879745816e-05
792,2004,548900.0,8.995381508743114e-05
793,7595,467200.0,8.987027618100067e-05
794,3580,956300.0,8.982650818935409e-05
795,9543,1544200.0,8.978747423561675e-05
796,7278,923200.0,8.948495797143616e-05
797,2220,339300.0,8.931902307274063e-05
798,1720,2366600.0,8.927386234962469e-05
799,6516,254700.0,8.923892539967165e-05
800,6287,796100.0,8.90483210422141e-05
801,8133,1332300.0,8.903245139798267e-05
802,5273,273000.0,8.866016116081751e-05
803,7226,1082600.0,8.864071288370745e-05
804,9068,443800.0,8.814079098597013e-05
805,6376,1740700.0,8.805853863865483e-05
806,2874,1614000.0,8.749551288994762e-05
807,6740,20896600.0,8.744056557395065e-05
808,3002,370800.0,8.707432091554034e-05
809,9536,653600.0,8.690609394308137e-05
810,2685,649000.0,8.657818374995741e-05
811,6999,897300.0,8.613388992037026e-05
812,1379,676100.0,8.609752901178486e-05
813,6810,1182400.0,8.595673822472876e-05
814,2384,452700.0,8.58087776810502e-05
815,4290,2191900.0,8.555852319684945e-05
816,9551,635100.0,8.555684942091317e-05
817,8097,1439000.0,8.537818633058297e-05
818,7990,516800.0,8.5241960954756e-05
819,4187,482500.0,8.50990154934536e-05
820,5331,329000.0,8.486106451147086e-05
821,6929,569100.0,8.469838972859146e-05
822,5541,371900.0,8.454542034796932e-05
823,7033,286800.0,8.382769523381034e-05
824,6258,279300.0,8.372876758145843e-05
825,2929,773200.0,8.349286510136784e-05
826,4825,195000.0,8.330157999175712e-05
827,6741,1471500.0,8.298709123328621e-05
828,6200,593700.0,8.287186300185361e-05
829,6095,437400.0,8.24989169942657e-05
830,2168,633600.0,8.203080933018246e-05
831,8125,1219000.0,8.199397376871962e-05
832,4617,1374400.0,8.188871324771339e-05
833,5302,314700.0,8.186047764693796e-05
834,8173,656100.0,8.15428037178421e-05
835,7995,497100.0,8.152691533731285e-05
836,7296,1000100.0,8.12612034074321e-05
837,8522,413700.0,8.112929362553032e-05
838,9416,996700.0,8.110943939530137e-05
839,7173,737700.0,8.108769904442783e-05
840,1885,455900.0,8.103395085148968e-05
841,5122,338700.0,8.101706320174475e-05
842,6197,1437500.0,8.080028423626914e-05
843,6498,1946500.0,8.059915007945145e-05
844,7366,473100.0,8.057505520048846e-05
845,7718,880900.0,8.037839901884349e-05
846,9945,674700.0,8.031490170561991e-05
847,1419,503600.0,7.995098034813605e-05
848,5988,843500.0,7.991589975323326e-05
849,6768,2306600.0,7.951954586426813e-05
850,3668,1974600.0,7.917292435508063e-05
851,8096,326400.0,7.909415695915501e-05
852,6464,1343000.0,7.875971404353359e-05
853,6183,840300.0,7.861559444090278e-05
854,8544,2517800.0,7.830925597197223e-05
855,7250,1242600.0,7.814898568064305e-05
856,1822,280200.0,7.804867154225443e-05
857,9039,281400.0,7.794356091163053e-05
858,4848,498500.0,7.783370375223221e-05
859,6454,782800.0,7.778279098569354e-05
860,5702,856600.0,7.767964142090542e-05
861,7383,1832300.0,7.747253663052407e-05
862,6630,997700.0,7.732755515819471e-05
863,9755,624800.0,7.730151794969377e-05
864,6282,825500.0,7.717940100610561e-05
865,5715,973400.0,7.714636891309493e-05
866,8057,250800.0,7.690800573256071e-05
867,9037,421400.0,7.690193517207551e-05
868,8848,6257800.0,7.660202949872086e-05
869,7085,1604800.0,7.657320058184862e-05
870,8022,572300.0,7.656067224405709e-05
871,3636,312000.0,7.638413884624278e-05
872,6455,980500.0,7.636187387903101e-05
873,4047,1239100.0,7.607157368101208e-05
874,6340,517000.0,7.58143055760038e-05
875,2157,1563600.0,7.568152767897088e-05
876,1884,167000.0,7.540797773117969e-05
877,6947,397800.0,7.527832255044578e-05
878,3708,349100.0,7.521967793835081e-05
879,8714,6763000.0,7.518339197495659e-05
880,2594,589200.0,7.477371657825998e-05
881,8818,884200.0,7.460507740724955e-05
882,7744,550000.0,7.440183853964631e-05
883,3445,196500.0,7.436998683339668e-05
884,7976,946600.0,7.419467754037159e-05
885,7599,1827600.0,7.419199200435444e-05
886,7350,533000.0,7.399957022601092e-05
887,7199,305400.0,7.391001072255598e-05
888,5563,3720100.0,7.388295550854156e-05
889,6651,768600.0,7.353966906036141e-05
890,6789,360700.0,7.343891774169093e-05
891,5946,615200.0,7.342425346595089e-05
892,5975,1060600.0,7.332663735444457e-05
893,5481,586900.0,7.316227005933114e-05
894,4633,1189300.0,7.308849900948387e-05
895,6191,364700.0,7.288669659137819e-05
896,1515,179800.0,7.276578501628144e-05
897,3254,745200.0,7.269698533078219e-05
898,6413,474900.0,7.245830363318548e-05
899,2908,570900.0,7.238000464470467e-05
900,8032,304400.0,7.224216794726743e-05
901,3156,571300.0,7.178847474162031e-05
902,4025,221600.0,7.155217255384344e-05
903,8715,1853700.0,7.143106737033616e-05
904,9418,532900.0,7.12898518938634e-05
905,5202,2881600.0,7.108751236855427e-05
906,7384,634800.0,7.10852889945494e-05
907,7421,844900.0,7.070866442716125e-05
908,6035,271100.0,7.043448993611029e-05
909,7970,1098800.0,7.040905853457132e-05
910,7246,2882700.0,7.039450043118545e-05
911,4971,444900.0,7.018725824128693e-05
912,6800,438100.0,7.009949742242024e-05
913,6349,1513700.0,6.986292668104162e-05
914,1982,586000.0,6.979283419099457e-05
915,8155,472100.0,6.931849983061116e-05
916,7606,631400.0,6.924550945983866e-05
917,9887,289700.0,6.866300420685836e-05
918,3371,261700.0,6.864604785735489e-05
919,9058,161800.0,6.861369651649738e-05
920,5480,431900.0,6.859494148240565e-05
921,3673,2975800.0,6.857923421942177e-05
922,6332,1069100.0,6.857270774235687e-05
923,7508,669700.0,6.855226019603112e-05
924,5310,385600.0,6.836989980960292e-05
925,1852,214900.0,6.83151023839883e-05
926,4326,691200.0,6.82061195851537e-05
927,9110,303700.0,6.818772678615265e-05
928,1968,399400.0,6.76737714013677e-05
929,1954,372000.0,6.760805695957183e-05
930,9025,937900.0,6.759660283618716e-05
931,6315,522900.0,6.711088929761024e-05
932,4551,328300.0,6.704727956659989e-05
933,7239,1049100.0,6.65691667194947e-05
934,3036,754200.0,6.646240729466497e-05
935,8399,1310400.0,6.645420079623123e-05
936,7958,480900.0,6.64358392243932e-05
937,7740,459200.0,6.587572384727662e-05
938,1949,473900.0,6.582396170190463e-05
939,1762,485000.0,6.579063607356184e-05
940,6997,578900.0,6.569328851565726e-05
941,3302,659300.0,6.530535346983418e-05
942,4028,1022900.0,6.528998970564318e-05
943,4776,801800.0,6.524886977741812e-05
944,7593,2268000.0,6.515734920812743e-05
945,7354,649500.0,6.486197147340632e-05
946,2109,537500.0,6.485569481364537e-05
947,8386,612700.0,6.466914374194393e-05
948,4914,395600.0,6.465803936278474e-05
949,6058,819600.0,6.418920722852013e-05
950,8167,915800.0,6.417354368356442e-05
951,4714,2670900.0,6.405475555555098e-05
952,4577,394000.0,6.405203254693825e-05
953,6277,414700.0,6.405022761691745e-05
954,4526,599400.0,6.382688470178135e-05
955,3950,428500.0,6.379984197863214e-05
956,3612,784000.0,6.365344903853567e-05
957,8168,1113800.0,6.364888987273915e-05
958,9902,469500.0,6.360008181698598e-05
959,7456,439400.0,6.31724757833006e-05
960,9900,902000.0,6.29811906736899e-05
961,7512,971600.0,6.292580617741108e-05
962,6036,376100.0,6.283326760260692e-05
963,3085,440100.0,6.176137649668209e-05
964,2353,6399200.0,6.154728931265619e-05
965,6459,884300.0,6.141393683582428e-05
966,2395,711800.0,6.125897516220339e-05
967,8059,259800.0,6.1008383424642354e-05
968,2681,778900.0,6.100167583003213e-05
969,2760,178600.0,6.0902710705084655e-05
970,6463,777300.0,6.063363873246621e-05
971,9267,264700.0,6.058853421824365e-05
972,8346,4797300.0,6.0521651880551965e-05
973,4099,744100.0,6.03209986220443e-05
974,6143,1317500.0,6.006700936914996e-05
975,6379,892000.0,5.994316244073216e-05
976,8527,207900.0,5.9857412651162e-05
977,2664,467000.0,5.973231663622461e-05
978,9997,1293200.0,5.90398980149526e-05
979,1899,204900.0,5.886570040892994e-05
980,4362,449900.0,5.880953523357637e-05
981,6962,802400.0,5.8632620864373616e-05
982,5726,699100.0,5.841951421326559e-05
983,8182,696700.0,5.830598473949965e-05
984,4116,471500.0,5.827603789019237e-05
985,1887,1742300.0,5.821558210264399e-05
986,6458,568700.0,5.800052687656541e-05
987,4423,696700.0,5.795788930821906e-05
988,1301,283800.0,5.7870615633094985e-05
989,6196,232800.0,5.779398417511787e-05
990,9474,979800.0,5.776595467361817e-05
991,9743,1165400.0,5.771792729693975e-05
992,6632,4985100.0,5.759809618168246e-05
993,5805,527100.0,5.754359229139996e-05
994,4708,862300.0,5.751646213219436e-05
995,4820,991000.0,5.731221150451027e-05
996,2791,192500.0,5.722689889522197e-05
997,2910,644700.0,5.717531162196271e-05
998,5707,327000.0,5.716275830244079e-05
999,4641,468200.0,5.681548726826312e-05
1000,8008,539400.0,5.679773774881969e-05
1001,2613,572900.0,5.678299228245588e-05
1002,8923,832400.0,5.676978319251116e-05
1003,4548,1079400.0,5.676191394743772e-05
1004,9424,4993000.0,5.675386983025153e-05
1005,5970,723400.0,5.660986264540748e-05
1006,8934,833600.0,5.65392517844548e-05
1007,5011,742500.0,5.634238950353411e-05
1008,9052,434900.0,5.6251231169334096e-05
1009,9790,275300.0,5.58794468122094e-05
1010,7198,891100.0,5.5708702930413423e-05
1011,2288,587600.0,5.563441350966054e-05
1012,6140,1552200.0,5.535365633265129e-05
1013,8613,1792600.0,5.5306078627119927e-05
1014,3028,447800.0,5.523491816809864e-05
1015,6507,698000.0,5.514529621031772e-05
1016,3738,532700.0,5.486127267205973e-05
1017,6339,1279000.0,5.471717180572672e-05
1018,5440,654100.0,5.469999062064969e-05
1019,7483,568100.0,5.435582356647323e-05
1020,3106,486400.0,5.425472250357725e-05
1021,3657,869900.0,5.416603111525344e-05
1022,2124,471800.0,5.401108817793033e-05
1023,7414,568700.0,5.373839385440506e-05
1024,1952,476700.0,5.361933092735731e-05
1025,9742,559900.0,5.3606215518901575e-05
1026,1980,403900.0,5.352809140253354e-05
1027,8043,432800.0,5.349282969008539e-05
1028,8892,1123700.0,5.3477103690803695e-05
1029,9729,496500.0,5.3427771018712304e-05
1030,6409,506600.0,5.337560292022144e-05
1031,6351,457200.0,5.3253429767739896e-05
1032,2742,274700.0,5.318423037455437e-05
1033,8016,3500700.0,5.290939386764799e-05
1034,7433,366900.0,5.279499003331833e-05
1035,6278,225500.0,5.2672104901520616e-05
1036,5195,986700.0,5.2565001977898e-05
1037,7739,561300.0,5.2232863626905217e-05
1038,6859,482000.0,5.219857620194235e-05
1039,3104,259800.0,5.208428478539944e-05
1040,7613,830000.0,5.18370905631717e-05
1041,4674,437000.0,5.16374865373405e-05
1042,2211,342900.0,5.141882769665289e-05
1043,6099,805900.0,5.13889120745086e-05
1044,9413,404700.0,5.138461521688119e-05
1045,8141,866600.0,5.1146158354858e-05
1046,3817,289500.0,5.109557035081442e-05
1047,8237,1147500.0,5.08831007338314e-05
1048,8131,806400.0,5.0816436986280646e-05
1049,3901,301200.0,5.062105487288567e-05
1050,3932,267800.0,5.059393720454528e-05
1051,7717,267500.0,5.028666192072503e-05
1052,3034,739100.0,5.026823164912841e-05
1053,8084,477000.0,5.013777080758936e-05
1054,6590,108500.0,5.007681538543316e-05
1055,8219,1212800.0,5.006718492836708e-05
1056,8871,475900.0,5.0051871127636855e-05
1057,6480,1582700.0,5.001630963442399e-05
1058,8217,916800.0,4.98718277967025e-05
1059,9824,159600.0,4.968903647542504e-05
1060,5208,872900.0,4.960990684440873e-05
1061,6517,492200.0,4.94914309880252e-05
1062,6345,870800.0,4.92730157192089e-05
1063,4251,163300.0,4.920916866175983e-05
1064,6269,643000.0,4.899292055805503e-05
1065,6254,205800.0,4.897031209205037e-05
1066,6381,951700.0,4.891729461472618e-05
1067,4008,256600.0,4.887862914151213e-05
1068,4886,658100.0,4.886931720150856e-05
1069,3091,334300.0,4.870949658132644e-05
1070,7003,2210200.0,4.8450829499416216e-05
1071,3151,1017900.0,4.844206091204866e-05
1072,9692,642900.0,4.790120020363164e-05
1073,6877,264400.0,4.788747898821389e-05
1074,5482,340000.0,4.788373172865511e-05
1075,2734,1223300.0,4.775023560687344e-05
1076,6706,312200.0,4.767319819577745e-05
1077,8541,824000.0,4.760268726174634e-05
1078,9619,599200.0,4.76015880656091e-05
1079,2726,527500.0,4.757208464201629e-05
1080,8920,436700.0,4.748369303445718e-05
1081,9621,331800.0,4.732983680240612e-05
1082,6088,703800.0,4.729596157599472e-05
1083,5851,703000.0,4.719829550102762e-05
1084,1934,1097700.0,4.716660617602552e-05
1085,9919,566300.0,4.707465467188557e-05
1086,1976,1107000.0,4.701311842449774e-05
1087,7322,534500.0,4.700162682851747e-05
1088,6486,724900.0,4.699352025700531e-05
1089,4078,409100.0,4.696101902576545e-05
1090,3902,760500.0,4.692655672868985e-05
1091,8897,2528700.0,4.690469146916435e-05
1092,9470,848000.0,4.687072256126398e-05
1093,8281,819200.0,4.681376421597046e-05
1094,3836,643300.0,4.680605110671197e-05
1095,5074,533000.0,4.676985882480672e-05
1096,1815,406900.0,4.675930404371615e-05
1097,8345,386600.0,4.659954587786001e-05
1098,2209,331500.0,4.656241678106506e-05
1099,8393,360100.0,4.6531401962783526e-05
1100,6194,407600.0,4.640698669999932e-05
1101,9304,327700.0,4.637659642497759e-05
1102,6440,851300.0,4.636194464010274e-05
1103,3788,133300.0,4.6287898791221176e-05
1104,7552,487400.0,4.626916249342726e-05
1105,8005,927500.0,4.622525710226352e-05
1106,4109,301200.0,4.5654886724821086e-05
1107,6779,612400.0,4.562870587137037e-05
1108,3252,382100.0,4.557985409758903e-05
1109,2475,266800.0,4.557279675875333e-05
1110,8068,356400.0,4.556360348196912e-05
1111,7844,945600.0,4.5237516955163776e-05
1112,7905,343100.0,4.508467872862619e-05
1113,8707,570200.0,4.508410414882718e-05
1114,8037,690500.0,4.502219942091608e-05
1115,3031,509800.0,4.498881133824732e-05
1116,4215,1296600.0,4.4861966602182494e-05
1117,8739,2787100.0,4.4735078148089485e-05
1118,3661,693400.0,4.469161618264019e-05
1119,8159,439800.0,4.4634545419559926e-05
1120,8713,551500.0,4.46044112072747e-05
1121,6941,428500.0,4.455819500604971e-05
1122,8214,1165600.0,4.4551618565524046e-05
1123,6272,647300.0,4.45502070977569e-05
1124,1518,347500.0,4.429557456530496e-05
1125,3315,5169700.0,4.4233207675381606e-05
1126,7607,356000.0,4.417844147692999e-05
1127,3395,476000.0,4.417619312119472e-05
1128,9310,1190600.0,4.416872358380755e-05
1129,5949,942000.0,4.406514932960277e-05
1130,9928,529000.0,4.370972176045215e-05
1131,5959,1061400.0,4.368446523102595e-05
1132,6986,1047800.0,4.351736243643461e-05
1133,8163,852200.0,4.348366208213594e-05
1134,9066,449400.0,4.347574287360171e-05
1135,8132,214800.0,4.33981371281393e-05
1136,7840,786500.0,4.322588809708722e-05
1137,2922,342700.0,4.321285387925526e-05
1138,2489,873200.0,4.319181301683269e-05
1139,2053,673300.0,4.301765912883822e-05
1140,8550,2846200.0,4.301731563004534e-05
1141,6157,475600.0,4.289153261752217e-05
1142,6363,534700.0,4.277813429784078e-05
1143,8362,504600.0,4.276511257087402e-05
1144,7921,366500.0,4.275760556089125e-05
1145,3539,422300.0,4.275300267706654e-05
1146,8841,1026000.0,4.274011834961693e-05
1147,6333,414300.0,4.271933979536347e-05
1148,8387,876200.0,4.2628812249855855e-05
1149,6814,727100.0,4.25950869138268e-05
1150,1898,921400.0,4.24685169767963e-05
1151,7522,729800.0,4.229746706880303e-05
1152,3926,356300.0,4.227970505849439e-05
1153,7874,773500.0,4.226986850215259e-05
1154,7283,958600.0,4.2267314120220016e-05
1155,2692,137000.0,4.218227630996603e-05
1156,2266,434800.0,4.200900302796787e-05
1157,6078,480200.0,4.189682256764309e-05
1158,6616,292700.0,4.186207298066797e-05
1159,6844,229200.0,4.1784117490980085e-05
1160,6328,280700.0,4.16710189520634e-05
1161,6050,224100.0,4.154017089370327e-05
1162,6310,538600.0,4.144189276634159e-05
1163,3333,498500.0,4.137639691468664e-05
1164,7513,1036100.0,4.121958659301674e-05
1165,5191,1186000.0,4.11833818202463e-05
1166,6419,388500.0,4.115090557073684e-05
1167,7245,1173600.0,4.104598230309091e-05
1168,4112,181200.0,4.102312401978233e-05
1169,1786,2793200.0,4.0995144481743406e-05
1170,1870,819300.0,4.098623224942611e-05
1171,4997,1090100.0,4.0985039371799896e-05
1172,2752,487800.0,4.09452559661508e-05
1173,4298,637200.0,4.063161034108063e-05
1174,4481,102300.0,4.050675165258197e-05
1175,4072,245900.0,4.037491681587135e-05
1176,2918,390700.0,4.03590971351007e-05
1177,4763,306000.0,4.026692704081982e-05
1178,6718,323100.0,4.015619552085777e-05
1179,8014,336500.0,4.014033212205892e-05
1180,1946,192800.0,4.003697021256247e-05
1181,4216,338600.0,3.994674869325216e-05
1182,6284,213800.0,3.9791149985506266e-05
1183,4246,1263500.0,3.9692253560317374e-05
1184,1375,606600.0,3.96653794638483e-05
1185,9308,379800.0,3.963637567486332e-05
1186,8343,378200.0,3.951663824109498e-05
1187,1813,407300.0,3.950466574680468e-05
1188,8624,1101800.0,3.936056488047166e-05
1189,8392,339500.0,3.935322025173644e-05
1190,8360,638500.0,3.927893083098355e-05
1191,8708,933100.0,3.916156041616986e-05
1192,3431,179700.0,3.9056187477376864e-05
1193,9946,446400.0,3.900357595317156e-05
1194,4301,318400.0,3.891584011603523e-05
1195,9099,553200.0,3.883390004034983e-05
1196,7105,810400.0,3.882016008863429e-05
1197,3179,501200.0,3.88146141444873e-05
1198,9422,425000.0,3.8752909270419325e-05
1199,8151,594700.0,3.873867592952855e-05
1200,7014,1750400.0,3.848065837260851e-05
1201,4719,160200.0,3.846992871940519e-05
1202,9932,281500.0,3.836150800950439e-05
1203,3196,450600.0,3.835743598745051e-05
1204,4923,426600.0,3.809951211201944e-05
1205,2461,1413000.0,3.803487188463043e-05
1206,6958,1158300.0,3.797894403571559e-05
1207,4337,194300.0,3.792148605581424e-05
1208,9889,405200.0,3.790912634470285e-05
1209,3688,243700.0,3.783721643376979e-05
1210,1888,312000.0,3.778286867930224e-05
1211,4220,1380500.0,3.767735209555949e-05
1212,4318,387100.0,3.764214034657212e-05
1213,2389,407200.0,3.756218007302028e-05
1214,9722,255100.0,3.753602420129997e-05
1215,1945,613600.0,3.751721295831488e-05
1216,7745,687700.0,3.749521029927222e-05
1217,4097,915200.0,3.738146223536535e-05
1218,7725,306100.0,3.73360267132151e-05
1219,1663,359000.0,3.7286294333437446e-05
1220,2305,261200.0,3.722642561655328e-05
1221,6584,846100.0,3.7201194068857466e-05
1222,4218,341500.0,3.719629764970066e-05
1223,6855,303400.0,3.706354473439816e-05
1224,2170,1288900.0,3.702879514742304e-05
1225,4951,393300.0,3.699230933018568e-05
1226,3608,1941300.0,3.69789878224542e-05
1227,6462,249500.0,3.693017976670105e-05
1228,8935,592400.0,3.688694888225788e-05
1229,9740,281500.0,3.686713212462452e-05
1230,4743,726900.0,3.672702208972161e-05
1231,4687,509000.0,3.671658597185039e-05
1232,6676,147600.0,3.6642577595564414e-05
1233,4432,457200.0,3.66349331860645e-05
1234,3199,440200.0,3.659237680834191e-05
1235,3655,508400.0,3.657804978596217e-05
1236,4726,259200.0,3.645573923396348e-05
1237,7241,1475200.0,3.639238556568964e-05
1238,1879,816000.0,3.638738921961126e-05
1239,5976,984500.0,3.6215421233026085e-05
1240,3176,587900.0,3.616614476982809e-05
1241,2217,190600.0,3.583042154052408e-05
1242,9381,363500.0,3.577858444996091e-05
1243,4671,271500.0,3.574398475336814e-05
1244,2429,233700.0,3.562780097074806e-05
1245,4345,659600.0,3.559237063161976e-05
1246,6062,435000.0,3.548092713234154e-05
1247,2715,482200.0,3.54459152371973e-05
1248,9726,363500.0,3.539264794256919e-05
1249,4765,1022200.0,3.5367809857127054e-05
1250,4461,216500.0,3.519610417871101e-05
1251,3232,1223100.0,3.5138427608668724e-05
1252,3681,611000.0,3.506866612654937e-05
1253,4611,715000.0,3.5009396971194614e-05
1254,6564,263800.0,3.494443198131051e-05
1255,7600,352100.0,3.4898396897630854e-05
1256,8558,1036100.0,3.487811173255263e-05
1257,6742,1273700.0,3.484205685016453e-05
1258,4992,550800.0,3.481264086262809e-05
1259,6238,537600.0,3.478416168998133e-05
1260,7172,467100.0,3.4627657394508736e-05
1261,4574,922400.0,3.4622330040502674e-05
1262,4449,529400.0,3.455116958148137e-05
1263,4249,311500.0,3.447341394563662e-05
1264,3328,304000.0,3.440284055727952e-05
1265,6617,340100.0,3.438871963417551e-05
1266,2792,512500.0,3.415236748293783e-05
1267,6369,224400.0,3.413993282663528e-05
1268,6915,248500.0,3.395754121304409e-05
1269,6309,233500.0,3.383275746973659e-05
1270,6264,248000.0,3.378079547052147e-05
1271,7942,358100.0,3.374862524720931e-05
1272,2533,1703100.0,3.371801013661404e-05
1273,6247,704800.0,3.3717641656090765e-05
1274,8244,211300.0,3.371731064816307e-05
1275,6644,1092100.0,3.3557533746009146e-05
1276,7679,300000.0,3.3537973051112295e-05
1277,8706,768100.0,3.353184628173368e-05
1278,8344,617500.0,3.3436328635580286e-05
1279,2899,272700.0,3.3330243717471126e-05
1280,4082,540900.0,3.327482174859672e-05
1281,4221,290900.0,3.3192869182046124e-05
1282,2108,320300.0,3.3186836094156485e-05
1283,7504,345400.0,3.3134168361057787e-05
1284,2737,90500.0,3.312140269682753e-05
1285,1873,1303900.0,3.2899415040565194e-05
1286,6937,436200.0,3.288179042977372e-05
1287,5357,388900.0,3.286232341636583e-05
1288,5351,143300.0,3.2845417030323124e-05
1289,1805,513600.0,3.281430228512002e-05
1290,9739,226500.0,3.2790207406157044e-05
1291,2130,167400.0,3.267141927814361e-05
1292,3679,1697700.0,3.265684243845994e-05
1293,9612,176100.0,3.262068138371768e-05
1294,4801,217800.0,3.248289464974121e-05
1295,6820,216300.0,3.242128970259481e-05
1296,8065,469400.0,3.236493091883071e-05
1297,6823,226100.0,3.230867206198817e-05
1298,7238,3358700.0,3.230386307888773e-05
1299,2060,779800.0,3.2289348693530046e-05
1300,2698,223000.0,3.217209694193571e-05
1301,6905,678500.0,3.212044721435048e-05
1302,3946,343000.0,3.193995421226907e-05
1303,9960,192700.0,3.189261383317644e-05
1304,3687,617800.0,3.187061741956638e-05
1305,5142,391800.0,3.18104863945131e-05
1306,7222,896200.0,3.173587845669772e-05
1307,2294,212800.0,3.1577706630721465e-05
1308,5757,122100.0,3.157028705679508e-05
1309,2975,326900.0,3.156362942564564e-05
1310,6745,419700.0,3.1533132978269744e-05
1311,2882,231600.0,3.153243973525136e-05
1312,7231,488000.0,3.151395325476137e-05
1313,3284,771500.0,3.141565014566928e-05
1314,4968,483900.0,3.137007097856928e-05
1315,7893,473900.0,3.1313737176535564e-05
1316,2193,1836900.0,3.120447957866664e-05
1317,9248,232600.0,3.120373012675488e-05
1318,9896,463800.0,3.1167756434990554e-05
1319,2117,290800.0,3.1092861207275666e-05
1320,6306,810700.0,3.098661390791896e-05
1321,1882,99200.0,3.0977345685943566e-05
1322,6924,213000.0,3.086242972614088e-05
1323,5809,1066300.0,3.0833507127779665e-05
1324,9880,364400.0,3.081481454801393e-05
1325,6330,805800.0,3.0799325875170965e-05
1326,4658,611800.0,3.068227397741976e-05
1327,6089,434200.0,3.0670082892988524e-05
1328,6364,554100.0,3.062625869244855e-05
1329,7952,165500.0,3.0595125210947656e-05
1330,3964,318700.0,3.055293731374835e-05
1331,7820,507900.0,3.054689173499351e-05
1332,4027,407100.0,3.051018732761523e-05
1333,7438,450400.0,3.0464170980233368e-05
1334,8075,134700.0,3.04536037082776e-05
1335,8103,555600.0,3.0431569822071947e-05
1336,7715,430800.0,3.0322299733337826e-05
1337,6817,573500.0,3.0301652333168928e-05
1338,8793,245500.0,3.0297093167372405e-05
1339,7637,194000.0,3.024188354320633e-05
1340,7925,378600.0,3.0076704341855156e-05
1341,4343,225300.0,3.0069640757586848e-05
1342,9850,478800.0,3.0022743804208677e-05
1343,9081,143600.0,2.9954593643699595e-05
1344,6151,317600.0,2.993176034212141e-05
1345,2933,477100.0,2.9916146760626475e-05
1346,8395,333700.0,2.990684731148809e-05
1347,3656,1076500.0,2.9851044371225213e-05
1348,7463,579500.0,2.967767116230549e-05
1349,4344,2589400.0,2.9594619399617657e-05
